game_id,analyst,choosed
6352,이영기,1.0
6374,이성구,1.0
6385,이성구,1.0
6356,이성구,1.0
6357,이성구,0.5
6383,최인혁,0.5
6372,최인혁,1.0
6360,최인혁,0.0
6397,최인혁,0.0
6362,최인혁,1.0
6390,최인혁,0.5
6388,최인혁,1.0
6353,노주환,1.0
6352,노주환,0.0
6350,노주환,0.5
6374,노주환,1.0
6383,김민곤,0.0
6388,김민곤,1.0
6354,김민곤,0.5
6360,김민곤,0.5
6355,노주환,0.0
6375,노주환,0.0
6361,노주환,1.0
6358,노주환,0.5
6359,노주환,0.5
6398,최인혁,0.0
6399,최인혁,0.0
6400,최인혁,1.0
6401,이성구,1.0
6402,이성구,1.0
6403,이성구,1.0
6404,이성구,0.5
6405,이형석,1.0
6405,이형석,1.0
6406,이형석,1.0
6407,이형석,1.0
6408,노주환,0.5
6409,노주환,0.0
6410,노주환,0.0
6399,노주환,1.0
6411,김민곤,0.5
6412,김민곤,0.5
6413,이형석,1.0
6414,이형석,1.0
6413,이형석,1.0
6415,노주환,0.0
6416,노주환,0.0
6412,노주환,1.0
6417,박상경,1.0
6418,박상경,0.0
6419,박상경,1.0
6420,박상경,1.0
6421,박상경,0.5
6422,박상경,0.0
6423,박상경,0.0
6424,박상경,1.0
6425,박상경,1.0
6426,박상경,0.0
6427,박상경,1.0
6428,박상경,0.0
6429,박상경,0.5
6430,박상경,0.5
6431,박상경,0.5
6417,이성구,1.0
6418,이성구,0.0
6422,이성구,0.0
6421,이성구,0.5
6419,이영민,1.0
6418,이영민,0.0
6432,이영민,1.0
6422,이영민,0.5
6418,박찬준,0.0
6433,박찬준,0.0
6434,박찬준,1.0
6421,박찬준,0.0
6429,박찬준,1.0
6428,박찬준,0.0
6423,박찬준,0.5
6424,박찬준,0.5
6435,박찬준,0.5
6418,박찬준,0.0
6420,박찬준,1.0
6433,박찬준,0.0
6419,박찬준,1.0
6421,박찬준,0.0
6422,박찬준,0.0
6417,박찬준,0.5
6417,최인혁,1.0
6419,최인혁,1.0
6425,김민곤,1.0
6419,김민곤,1.0
6429,김민곤,1.0
6421,김민곤,0.5
6424,김민곤,0.5
6428,김민곤,0.5
6436,이성구,1.0
6437,이성구,1.0
6438,이성구,1.0
6439,이성구,0.5
6440,이성구,1.0
6441,이성구,1.0
6442,이성구,1.0
6443,이성구,1.0
6444,이성구,0.5
6445,이성구,0.5
6446,이형석,1.0
6447,이형석,0.0
6446,이형석,1.0
6448,이형석,0.0
6449,이형석,1.0
6446,이형석,1.0
6449,이형석,1.0
6446,이영기,1.0
6450,이영기,1.0
6449,이영기,0.0
6448,최인혁,0.0
6451,최인혁,1.0
6439,이영기,0.5
6437,이영기,0.5
6452,최인혁,0.5
6453,이영기,1.0
6454,이영기,1.0
6455,이영기,0.0
6456,이영기,1.0
6456,박찬준,1.0
6457,박찬준,1.0
6458,박찬준,1.0
6455,박찬준,0.0
6459,박찬준,1.0
6452,박찬준,0.0
6460,박찬준,0.5
6461,박찬준,0.5
6462,박찬준,0.5
6456,이형석,1.0
6463,이형석,1.0
6460,이형석,0.0
6459,이형석,0.0
6455,이형석,0.5
6457,이형석,0.5
6452,이형석,0.5
6464,박상경,1.0
6465,박상경,1.0
6466,박상경,0.0
6464,이형석,1.0
6467,이형석,1.0
6464,이형석,1.0
6464,이형석,1.0
6465,이형석,0.0
6468,박상경,1.0
6469,박상경,0.0
6470,박상경,1.0
6471,박상경,0.0
6472,박상경,0.0
6473,박상경,0.5
6474,박상경,0.5
6475,박상경,0.5
6476,박상경,0.5
6477,박상경,0.0
6478,박상경,0.0
6479,박상경,1.0
6480,박상경,0.0
6481,박상경,0.0
6482,박상경,0.0
6483,박상경,0.5
6484,박상경,0.5
6485,박상경,0.5
6464,이영민,1.0
6486,이영민,1.0
6480,이영민,1.0
6481,이영민,1.0
6464,박찬준,1.0
6465,박찬준,1.0
6466,박찬준,0.5
6487,박찬준,1.0
6471,박찬준,0.0
6468,박찬준,1.0
6488,박찬준,0.5
6489,박찬준,0.5
6466,최인혁,0.5
6466,노주환,0.5
6471,노주환,0.5
6487,노주환,1.0
6471,최인혁,0.5
6474,최인혁,0.0
6490,최인혁,0.5
6464,이영기,1.0
6466,이영기,0.5
6491,노주환,1.0
6492,노주환,0.0
6493,노주환,0.0
6494,노주환,0.0
6495,노주환,0.5
6496,노주환,1.0
6497,이성구,1.0
6498,이성구,1.0
6499,이성구,0.5
6500,이성구,0.5
6501,김민곤,1.0
6502,김민곤,1.0
6503,김민곤,1.0
6495,김민곤,1.0
6504,김민곤,0.5
6499,김민곤,0.5
6505,김민곤,0.5
6506,이형석,0.0
6492,이형석,0.0
6501,이형석,0.0
6507,이형석,0.0
6508,김현민,0.0
6509,김현민,1.0
6510,김현민,1.0
6511,김현민,1.0
6512,김현민,0.0
6503,이성구,1.0
6492,이성구,0.0
6513,이성구,0.5
6505,이성구,0.5
6514,최인혁,1.0
6515,최인혁,1.0
6516,최인혁,0.5
6517,최인혁,0.5
6518,최인혁,0.0
6507,박찬준,1.0
6491,박찬준,1.0
6492,박찬준,0.0
6496,박찬준,1.0
6500,박찬준,0.5
6505,박찬준,0.5
6494,박찬준,0.5
6514,박찬준,1.0
6519,박찬준,0.0
6520,박찬준,1.0
6521,박찬준,1.0
6515,박찬준,1.0
6522,박찬준,0.0
6523,박찬준,0.5
6516,박찬준,0.5
6497,박찬준,0.5
6524,박찬준,1.0
6498,박찬준,1.0
6525,박찬준,1.0
6518,박찬준,0.5
6526,박찬준,0.5
6517,박찬준,0.5
6527,노주환,0.0
6516,노주환,0.5
6528,노주환,0.5
6520,노주환,1.0
6523,노주환,0.5
6514,김민곤,1.0
6497,김민곤,1.0
6498,김민곤,1.0
6522,김민곤,0.5
6517,김민곤,0.5
6529,이성구,1.0
6530,이성구,1.0
6531,이성구,1.0
6532,이성구,1.0
6533,이성구,0.5
6534,이성구,0.5
6533,이형석,1.0
6535,이형석,1.0
6536,이형석,1.0
6533,이형석,1.0
6529,이영기,1.0
6537,이영기,0.0
6535,이성구,1.0
6538,이성구,0.0
6539,이성구,0.5
6536,이성구,0.5
6540,박상경,1.0
6541,박상경,0.0
6542,박상경,1.0
6543,박상경,1.0
6544,박상경,0.5
6545,박상경,1.0
6546,박상경,0.0
6547,박상경,0.5
6548,박상경,0.5
6549,박상경,0.0
6550,박상경,0.0
6540,이형석,1.0
6541,이형석,0.0
6543,이형석,1.0
6544,이형석,0.0
6542,이성구,1.0
6543,이성구,1.0
6544,이성구,1.0
6542,이영기,1.0
6540,이영민,1.0
6551,이영민,0.0
6552,이영민,1.0
6543,이영민,0.5
6548,이영민,0.0
6553,이성구,1.0
6554,이성구,0.0
6555,이성구,0.5
6556,이성구,0.5
6557,이영기,1.0
6554,이영기,0.0
6553,이영기,1.0
6558,최인혁,1.0
6559,최인혁,0.5
6557,최인혁,1.0
6560,최인혁,0.0
6558,송영주,1.0
6561,송영주,1.0
6562,송영주,1.0
6563,송영주,0.5
6564,최인혁,0.0
6563,최인혁,0.0
6558,박찬준,1.0
6553,박찬준,1.0
6562,박찬준,1.0
6557,박찬준,1.0
6560,박찬준,0.0
6559,박찬준,0.5
6565,이성구,0.0
6566,이성구,1.0
6567,이성구,0.0
6568,김민곤,1.0
6569,김민곤,1.0
6567,김민곤,0.5
6565,김민곤,0.5
6568,이형석,1.0
6570,이형석,1.0
6571,이형석,0.0
6572,이형석,1.0
6573,이형석,1.0
6568,이형석,1.0
6574,이형석,0.0
6568,이영기,1.0
6573,이영기,0.5
6574,이영기,0.5
6575,이형석,1.0
6576,이형석,0.0
6577,이형석,1.0
6575,이형석,1.0
6576,이형석,0.0
6578,이형석,0.5
6577,이형석,1.0
6576,박상경,0.0
6579,박상경,1.0
6578,박상경,0.0
6575,박상경,0.5
6580,박상경,1.0
6581,박상경,1.0
6582,박상경,0.0
6577,박상경,1.0
6583,박상경,1.0
6584,박상경,1.0
6585,박상경,0.0
6586,박상경,0.5
6587,박상경,0.5
6588,이영민,0.5
6589,이영민,1.0
6590,이영민,1.0
6591,이영민,0.5
6583,이영민,0.5
6592,이영민,0.0
6578,최인혁,0.0
6579,최인혁,1.0
6576,최인혁,0.5
6593,박상경,1.0
6594,박상경,0.0
6595,박상경,1.0
6592,박상경,0.0
6588,박상경,0.0
6596,박상경,1.0
6597,박상경,0.5
6598,박상경,0.5
6599,박상경,0.5
6600,이영민,1.0
6601,이영민,1.0
6578,이영기,0.0
6579,이영기,1.0
6600,이영기,1.0
6576,이영기,0.0
6586,이영기,0.5
6602,이영기,1.0
6603,이영기,1.0
6585,이영기,0.5
6577,이영기,0.5
6604,최인혁,0.0
6605,최인혁,0.0
6606,최인혁,1.0
6607,최인혁,0.5
6608,최인혁,1.0
6609,최인혁,1.0
6610,최인혁,1.0
6611,최인혁,1.0
6612,최인혁,1.0
6613,이성구,1.0
6614,이성구,1.0
6615,이성구,0.5
6616,이성구,1.0
6617,김민곤,1.0
6614,김민곤,1.0
6618,김민곤,0.5
6619,김민곤,0.5
6607,김민곤,0.5
6617,이형석,1.0
6620,이형석,1.0
6621,이형석,0.0
6617,이형석,1.0
6620,이형석,1.0
6614,이형석,0.0
6620,이성구,1.0
6618,이성구,0.5
6622,송영주,1.0
6623,송영주,0.0
6624,송영주,0.0
6625,송영주,1.0
6626,송영주,0.5
6627,김현민,1.0
6628,김현민,1.0
6629,김현민,1.0
6630,김현민,1.0
6622,이성구,1.0
6631,이성구,1.0
6625,이성구,0.5
6632,김민곤,1.0
6633,김민곤,1.0
6634,김민곤,0.5
6635,김민곤,0.5
6624,이영기,0.0
6626,이영기,0.5
6631,이영기,1.0
6636,이영기,1.0
6637,이성구,1.0
6634,이성구,0.5
6635,이성구,0.5
6638,이형석,0.0
6623,이형석,0.0
6636,이형석,1.0
6624,이형석,0.0
6637,이형석,1.0
6638,이형석,0.0
6626,이형석,1.0
6623,이형석,0.0
6640,이형석,1.0
6642,이형석,1.0
6642,이성구,0.5
6642,박상경,0.0
6648,박상경,0.5
6652,박상경,0.0
6654,박상경,0.0
6658,이영민,0.5
6667,이영기,1.0
6667,송영주,0.5
6678,김현민,1.0
6679,김현민,1.0
6680,김현민,0.5
6681,김현민,0.0
6683,이형석,1.0
6683,이형석,1.0
6684,이형석,0.0
6690,송영주,1.0
6691,송영주,0.0
6692,송영주,1.0
6683,송영주,1.0
6684,송영주,0.5
6694,이영기,0.5
6692,이영기,1.0
6683,이영기,1.0
6691,이영기,0.0
6690,이성구,1.0
6692,이성구,1.0
6684,이성구,0.5
6690,김민곤,1.0
6683,김민곤,1.0
6694,김민곤,0.5
6692,김민곤,0.5
6691,최인혁,0.0
6692,최인혁,0.5
6696,이형석,1.0
6697,이형석,1.0
6696,이형석,1.0
6698,이형석,1.0
6699,이형석,1.0
6696,이형석,1.0
6698,이형석,1.0
6698,최인혁,0.5
6698,최인혁,0.0
6700,최인혁,1.0
6697,박상경,1.0
6698,박상경,1.0
6696,박상경,1.0
6699,박상경,1.0
6701,박상경,1.0
6702,박상경,0.0
6703,박상경,0.0
6704,박상경,0.0
6705,박상경,0.0
6706,박상경,1.0
6707,박상경,0.5
6708,박상경,0.5
6709,박상경,0.5
6710,박상경,1.0
6711,박상경,0.0
6712,박상경,1.0
6713,박상경,0.0
6714,박상경,1.0
6715,박상경,1.0
6716,박상경,0.5
6717,박상경,0.0
6718,박상경,0.0
6719,최인혁,0.0
6710,최인혁,0.0
6715,최인혁,0.5
6701,이영기,0.5
6720,이영기,0.5
6696,이영기,1.0
6721,이영기,0.0
6700,이영기,1.0
6722,이영기,1.0
6707,이영기,0.0
6719,이영기,1.0
6723,이영기,0.0
6724,김민곤,1.0
6725,김민곤,1.0
6726,김민곤,1.0
6727,김민곤,0.0
6728,김민곤,0.5
6729,김민곤,0.5
6730,김민곤,0.5
6724,송영주,1.0
6727,송영주,0.0
6726,송영주,1.0
6729,송영주,0.5
6731,송영주,0.5
6732,송영주,1.0
6733,송영주,1.0
6734,송영주,0.0
6735,송영주,0.5
6736,이성구,0.0
6724,이성구,1.0
6729,이성구,0.5
6726,이성구,0.5
6737,이형석,0.0
6727,이형석,0.0
6738,이형석,1.0
6726,이형석,1.0
6737,이영민,0.0
6739,이영민,0.0
6740,이영민,0.0
6741,이영민,0.0
6742,이영민,1.0
6725,이성구,1.0
6743,이성구,0.0
6730,이성구,1.0
6741,이성구,0.5
6731,이성구,0.5
6744,이형석,1.0
6745,이형석,0.0
6746,이형석,0.0
6747,이형석,0.0
6748,이형석,0.0
6744,이성구,1.0
6749,이성구,1.0
6746,이성구,0.0
6750,이성구,0.5
6748,이성구,0.5
6751,김민곤,0.0
6752,김민곤,1.0
6753,김민곤,1.0
6750,김민곤,0.5
6746,김민곤,0.0
6754,김민곤,0.5
6752,이성구,1.0
6753,이성구,1.0
6755,이성구,1.0
6754,이성구,0.5
6756,박상경,0.0
6757,박상경,1.0
6764,박상경,0.5
6768,박상경,0.5
6771,박상경,0.5
6772,이형석,1.0
6756,이형석,1.0
6756,이형석,1.0
6756,이성구,1.0
6757,이성구,1.0
6757,김민곤,0.5
6768,김민곤,0.5
6772,이영민,1.0
6775,이영민,1.0
6776,이영민,1.0
6777,이영민,0.5
6756,이영기,1.0
6778,송영주,1.0
6779,송영주,0.0
6781,송영주,0.5
6779,이형석,1.0
6779,최인혁,0.5
6789,최인혁,0.5
6789,이성구,1.0
6779,이성구,0.5
6778,이형석,1.0
6781,이형석,1.0
6778,이형석,1.0
6794,최인혁,0.5
6797,이영기,0.0
6798,이성구,1.0
6794,이성구,0.5
6800,송영주,1.0
6804,송영주,1.0
6805,송영주,1.0
6807,송영주,0.5
6807,김민곤,0.5
6810,이성구,1.0
6813,이성구,0.5
6818,이형석,1.0
6819,이형석,0.0
6813,이형석,1.0
6810,최인혁,0.5
6820,박상경,1.0
6821,박상경,1.0
6822,박상경,1.0
6823,박상경,0.0
6824,박상경,0.0
6825,박상경,1.0
6826,박상경,0.0
6827,박상경,0.0
6828,박상경,0.5
6829,박상경,0.0
6830,박상경,1.0
6831,박상경,0.5
6832,박상경,0.5
6833,박상경,0.5
6834,박상경,1.0
6835,박상경,1.0
6836,박상경,1.0
6837,박상경,1.0
6838,박상경,1.0
6839,박상경,0.0
6840,박상경,0.5
6841,박상경,0.5
6842,박상경,0.5
6843,박상경,0.0
6844,박상경,0.0
6845,박상경,1.0
6846,박상경,0.0
6847,김현민,1.0
6848,김현민,1.0
6849,김현민,1.0
6850,김현민,1.0
6849,김현민,0.5
6820,이형석,1.0
6821,이형석,1.0
6822,이형석,1.0
6824,이형석,1.0
6822,이형석,1.0
6820,이형석,1.0
6821,이형석,1.0
6824,이형석,1.0
6851,이영민,1.0
6852,이영민,1.0
6853,이영민,1.0
6854,이영민,1.0
6855,이영민,0.0
6856,이영민,1.0
6843,최인혁,0.0
6855,최인혁,0.5
6846,최인혁,1.0
6853,최인혁,1.0
6820,이영기,1.0
6821,이영기,1.0
6823,이영기,0.5
6824,이영기,0.5
6857,최인혁,0.5
6858,최인혁,0.0
6859,최인혁,0.5
6860,최인혁,0.0
6861,최인혁,0.0
6862,이성구,1.0
6863,이성구,0.0
6864,이성구,1.0
6865,이성구,0.5
6866,이성구,0.5
6867,이형석,0.0
6859,이형석,1.0
6868,이형석,0.0
6867,이형석,0.0
6869,이형석,0.0
6870,이형석,1.0
6858,이형석,0.0
6859,이형석,1.0
6871,이성구,1.0
6872,이성구,0.5
6857,이성구,1.0
6873,이성구,1.0
6874,이성구,1.0
6875,이성구,0.5
6872,이형석,0.0
6871,이형석,1.0
6876,이형석,1.0
6862,김민곤,1.0
6877,김민곤,1.0
6875,김민곤,1.0
6865,김민곤,0.5
6878,김민곤,0.0
6874,김민곤,0.5
6879,송영주,1.0
6880,송영주,1.0
6860,송영주,0.0
6881,송영주,1.0
6882,송영주,0.5
6861,송영주,0.5
6879,김민곤,1.0
6860,김민곤,1.0
6881,김민곤,1.0
6883,이성구,1.0
6884,이성구,1.0
6885,이성구,1.0
6886,이성구,1.0
6887,이성구,0.5
6888,이성구,1.0
6889,이성구,0.5
6883,이형석,1.0
6884,이형석,1.0
6890,이형석,0.0
6891,이형석,1.0
6892,이형석,1.0
6893,이형석,0.0
6886,이형석,1.0
6894,이영기,0.0
6895,이영기,1.0
6896,이영기,1.0
6892,이영기,1.0
6897,이영기,0.0
6898,박상경,0.0
6899,박상경,1.0
6900,박상경,0.5
6901,박상경,0.0
6902,박상경,0.0
6903,박상경,1.0
6904,박상경,1.0
6905,박상경,0.0
6906,박상경,0.5
6907,이성구,0.0
6898,이성구,0.0
6899,이성구,0.0
6907,이영기,0.0
6908,이영기,1.0
6909,이성구,1.0
6910,이성구,1.0
6911,이성구,0.5
6912,이성구,0.5
6909,김민곤,1.0
6913,김민곤,1.0
6914,김민곤,1.0
6911,김민곤,0.5
6915,김민곤,0.5
6916,김민곤,0.5
6917,최인혁,0.0
6914,최인혁,0.5
6918,이영민,1.0
6911,이영민,0.0
6912,이영민,1.0
6915,이영민,0.5
6914,이영기,0.5
6919,이영기,1.0
6919,이성구,1.0
6915,이성구,1.0
6920,이성구,1.0
6921,김현민,1.0
6922,김현민,1.0
6923,김현민,1.0
6924,김현민,1.0
6925,김현민,1.0
6926,김현민,0.5
6927,최인혁,1.0
6928,최인혁,0.0
6929,이형석,1.0
6927,이형석,1.0
6930,이형석,1.0
6931,이형석,1.0
6930,노주환,1.0
6932,노주환,0.5
6931,노주환,1.0
6933,노주환,1.0
6934,노주환,1.0
6935,노주환,0.0
6936,노주환,0.0
6933,최인혁,1.0
6936,최인혁,0.5
6935,최인혁,0.0
6937,최인혁,1.0
6938,이형석,1.0
6939,이형석,1.0
6940,이형석,1.0
6938,이형석,1.0
6941,이형석,1.0
6939,이형석,1.0
6942,이형석,0.0
6943,박상경,1.0
6944,박상경,1.0
6945,박상경,0.0
6946,박상경,0.5
6947,박상경,0.0
6948,박상경,0.0
6949,박상경,0.0
6950,박상경,0.0
6951,박상경,0.5
6952,박상경,0.0
6953,박상경,0.5
6954,박상경,0.5
6955,박상경,0.0
6946,이형석,1.0
6946,이형석,1.0
6944,이형석,1.0
6956,이형석,0.5
6946,이형석,1.0
6944,이형석,1.0
6957,박상경,1.0
6958,박상경,1.0
6959,박상경,1.0
6960,박상경,0.0
6961,박상경,0.0
6962,박상경,1.0
6963,박상경,0.5
6964,박상경,0.5
6965,박상경,0.5
6966,노주환,1.0
6956,노주환,1.0
6946,노주환,1.0
6967,박상경,1.0
6968,박상경,1.0
6969,박상경,0.0
6970,박상경,1.0
6971,박상경,1.0
6972,박상경,1.0
6973,박상경,0.5
6974,박상경,1.0
6975,박상경,1.0
6976,박상경,1.0
6977,박상경,1.0
6978,박상경,1.0
6979,박상경,0.0
6943,노주환,1.0
6980,노주환,1.0
6944,노주환,0.5
6946,박찬준,1.0
6943,박찬준,1.0
6980,박찬준,1.0
6945,박찬준,1.0
6976,박찬준,1.0
6981,박찬준,1.0
6982,박찬준,1.0
6953,박찬준,0.0
6947,박찬준,0.0
6983,박찬준,0.0
6972,박찬준,0.5
6969,박찬준,0.5
6984,박찬준,0.5
6985,박찬준,1.0
6986,박찬준,0.0
6987,박찬준,1.0
6988,박찬준,1.0
6952,박찬준,0.0
6949,박찬준,0.0
6989,박찬준,0.5
6990,박찬준,0.5
6955,박찬준,0.5
6986,이영민,0.0
6991,이영민,1.0
6977,이영민,1.0
6943,이영민,0.0
6953,이영민,0.5
6968,노주환,1.0
6972,노주환,0.0
6992,노주환,1.0
6993,노주환,0.0
6970,노주환,1.0
6994,박찬준,1.0
6971,박찬준,1.0
6995,박찬준,1.0
6974,박찬준,1.0
6960,박찬준,1.0
6963,박찬준,0.0
6957,박찬준,0.5
6996,박찬준,0.5
6958,박찬준,0.5
6968,김민곤,1.0
6982,김민곤,1.0
6947,김민곤,0.0
6985,김민곤,1.0
6997,김민곤,0.5
6981,김민곤,0.5
6998,김민곤,0.5
6976,이형석,1.0
6968,이형석,1.0
6978,이형석,0.0
6979,이형석,1.0
6993,이형석,0.0
6969,이형석,1.0
6976,이형석,1.0
6968,이형석,1.0
6978,노주환,1.0
6976,노주환,1.0
6975,노주환,1.0
6994,노주환,1.0
6999,노주환,1.0
6951,노주환,0.5
6948,노주환,0.5
7000,이성구,1.0
7001,이성구,1.0
7002,이성구,1.0
7003,김현민,1.0
7004,김현민,1.0
7005,김현민,0.0
7006,김현민,1.0
7007,김현민,0.0
7008,김현민,0.0
7009,김현민,1.0
7010,김현민,0.0
7011,이성구,1.0
7012,이성구,1.0
7013,이성구,1.0
7014,이성구,1.0
7015,이성구,0.5
7012,이형석,1.0
7016,이형석,1.0
7017,이형석,0.0
7018,이형석,1.0
7012,이형석,1.0
7016,이형석,1.0
7015,이형석,0.0
7014,이형석,0.0
7019,이영기,0.5
7020,이영기,0.0
7021,이영기,0.5
7014,이영기,0.0
7022,최인혁,1.0
7023,최인혁,1.0
7024,최인혁,1.0
7025,최인혁,0.5
7015,최인혁,0.0
7026,최인혁,0.0
7018,최인혁,1.0
7027,최인혁,0.0
7028,최인혁,1.0
7029,최인혁,0.0
7030,최인혁,1.0
7031,최인혁,1.0
7032,최인혁,0.0
7033,최인혁,0.0
7034,노주환,0.0
7035,노주환,1.0
7036,노주환,1.0
7028,이형석,1.0
7037,이형석,1.0
7038,이형석,0.0
7039,이형석,1.0
7028,이형석,1.0
7040,김민곤,1.0
7000,김민곤,1.0
7041,김민곤,1.0
7033,김민곤,0.5
7042,김민곤,1.0
7040,노주환,1.0
7043,노주환,1.0
7044,노주환,1.0
7045,노주환,0.0
7046,이형석,1.0
7047,이형석,1.0
7048,이형석,1.0
7049,이성구,1.0
7047,이성구,1.0
7050,이성구,1.0
7051,이성구,1.0
7052,이성구,0.5
7053,이성구,1.0
7050,이성구,1.0
7054,이성구,0.0
7055,노주환,1.0
7056,노주환,0.0
7049,노주환,0.5
7047,노주환,1.0
7057,박상경,0.0
7058,박상경,1.0
7070,박상경,0.5
7071,박상경,0.5
7057,이형석,0.0
7058,박찬준,1.0
7057,박찬준,0.0
7080,박찬준,0.5
7086,이영민,1.0
7086,이영민,1.0
7098,이형석,0.0
7100,김민곤,0.5
7101,최인혁,0.5
7098,이영기,0.5
7104,이성구,1.0
7105,이성구,1.0
7107,이성구,0.5
7108,이형석,1.0
7105,이형석,1.0
7105,이형석,1.0
7107,최인혁,0.5
7105,이영기,0.5
7110,이영기,1.0
7104,송영주,1.0
7107,송영주,0.5
7105,박찬준,1.0
7107,박찬준,0.5
7112,김현민,0.0
7113,김현민,1.0
7114,김현민,0.5
7115,김현민,1.0
7116,김현민,0.5
7117,박찬준,1.0
7118,박찬준,0.0
7119,박찬준,0.0
7117,이형석,1.0
7120,이형석,1.0
7119,이형석,0.0
7117,이형석,1.0
7119,이형석,0.0
7117,이영민,1.0
7121,이영민,1.0
7122,이영민,1.0
7123,이영민,0.5
7124,이영민,0.0
7125,이영민,0.0
7126,이영민,1.0
7127,이영민,1.0
7128,이영민,1.0
7129,이영민,0.0
7130,이영민,1.0
7131,이영민,1.0
7132,이영민,1.0
7133,이영민,0.0
7134,이영민,0.0
7135,이영민,0.5
7118,최인혁,0.0
7120,최인혁,1.0
7119,노주환,0.0
7118,노주환,0.0
7117,노주환,1.0
7120,노주환,1.0
7121,노주환,1.0
7136,박찬준,0.0
7137,박찬준,0.0
7123,박찬준,0.0
7138,박찬준,1.0
7139,박찬준,0.0
7140,박찬준,0.5
7141,박찬준,0.5
7142,박찬준,0.5
7143,박찬준,1.0
7144,박찬준,1.0
7145,박찬준,1.0
7146,박찬준,0.0
7147,박찬준,1.0
7125,박찬준,1.0
7148,박찬준,0.5
7149,박찬준,0.5
7124,박찬준,0.5
7127,노주환,0.0
7150,노주환,1.0
7151,노주환,1.0
7152,노주환,1.0
7153,노주환,1.0
7154,노주환,0.5
7155,박찬준,0.0
7156,박찬준,1.0
7157,박찬준,0.0
7158,박찬준,1.0
7133,박찬준,0.0
7159,박찬준,0.5
7160,박찬준,0.5
7134,박찬준,0.5
7117,박상경,1.0
7119,박상경,0.0
7121,박상경,1.0
7118,박상경,0.0
7161,이성구,0.0
7139,이성구,1.0
7148,이성구,1.0
7162,이성구,0.5
7152,최인혁,1.0
7163,최인혁,1.0
7164,최인혁,1.0
7165,박상경,1.0
7166,박상경,1.0
7167,박상경,1.0
7168,박상경,0.5
7169,박상경,0.5
7170,박상경,1.0
7171,박상경,0.5
7172,박상경,0.5
7173,박상경,0.5
7174,박상경,1.0
7175,박상경,0.0
7176,박상경,0.0
7177,박상경,1.0
7178,박상경,0.0
7179,박상경,0.0
7180,박상경,0.5
7181,박상경,0.5
7182,박상경,1.0
7183,박상경,1.0
7184,박상경,0.0
7185,박상경,0.0
7186,박상경,0.0
7187,박상경,0.0
7188,박상경,1.0
7189,박상경,1.0
7190,박상경,0.5
7191,박상경,0.0
7192,박상경,1.0
7193,박상경,1.0
7194,박상경,1.0
7195,박상경,0.5
7196,박상경,0.5
7197,박상경,0.5
7198,박상경,0.5
7199,김민곤,1.0
7200,김민곤,1.0
7187,김민곤,0.5
7201,김민곤,0.5
7202,김민곤,0.5
7203,이형석,1.0
7193,이형석,1.0
7195,이형석,1.0
7193,이형석,1.0
7204,이형석,0.0
7195,이형석,1.0
7205,이영기,1.0
7206,이영기,0.0
7207,이영기,0.0
7193,이영기,0.5
7194,이영기,0.5
7208,이영기,1.0
7200,이영기,1.0
7209,이영기,0.5
7171,이영기,0.5
7210,이영기,1.0
7211,이영기,0.5
7201,이영기,0.5
7202,이영기,1.0
7168,이영기,1.0
7208,노주환,1.0
7212,노주환,0.0
7171,노주환,0.5
7200,노주환,1.0
7172,노주환,0.0
7213,노주환,1.0
7212,이형석,0.0
7171,이형석,1.0
7200,이형석,1.0
7211,이형석,0.0
7168,이형석,0.0
7214,김현민,0.0
7215,김현민,0.0
7216,김현민,0.0
7217,김현민,1.0
7218,김현민,0.0
7219,김현민,0.0
7220,김현민,1.0
7212,이성구,0.0
7208,이성구,1.0
7172,이성구,1.0
7209,이성구,0.5
7213,최인혁,1.0
7166,최인혁,1.0
7169,최인혁,0.0
7221,최인혁,1.0
7198,최인혁,1.0
7184,최인혁,0.0
7181,최인혁,0.0
7182,최인혁,0.0
7222,최인혁,0.5
7191,김민곤,0.5
7210,김민곤,0.5
7179,김민곤,0.5
7184,이형석,0.0
7221,이형석,1.0
7198,이형석,1.0
7191,이형석,1.0
7183,이형석,1.0
7184,이형석,0.0
7185,이형석,0.0
7188,이형석,0.0
7223,이형석,1.0
7224,이형석,1.0
7225,이형석,0.0
7226,이형석,1.0
7227,이형석,0.0
7228,이성구,1.0
7226,이성구,0.0
7229,이성구,0.5
7225,이성구,0.0
7230,이성구,0.0
7224,이성구,1.0
7231,이성구,0.5
7236,박상경,1.0
7240,이형석,1.0
7240,이형석,1.0
7236,이형석,1.0
7245,박상경,1.0
7246,박상경,1.0
7247,박상경,0.5
7240,이성구,1.0
7236,이성구,1.0
7236,박찬준,1.0
7240,박찬준,0.5
7250,이성구,1.0
7240,이영기,1.0
7251,김민곤,1.0
7252,김민곤,1.0
7264,최인혁,1.0
7265,이성구,1.0
7269,이성구,1.0
7270,이성구,0.0
7271,이성구,1.0
7272,이성구,0.5
7264,노주환,1.0
7277,이형석,1.0
7278,이형석,1.0
7279,이형석,1.0
7269,김민곤,1.0
7270,김민곤,0.5
7272,김민곤,0.5
7278,이성구,1.0
7279,이성구,1.0
7283,최인혁,1.0
7284,최인혁,1.0
7285,최인혁,1.0
7288,박찬준,0.0
7289,박찬준,1.0
7291,박찬준,0.0
7292,박찬준,1.0
7293,박찬준,1.0
7296,송영주,1.0
7292,송영주,1.0
7293,송영주,1.0
7291,노주환,0.0
7296,노주환,1.0
